TABLE NO.  2
 ID             ,SID            ,CID            ,CL             ,V              ,ETA1           ,ETA2           ,ETA3           ,ETA4           ,ETA5           ,ETA6
  4.76000000E+02, 4.80000000E+01, 5.00000000E+00, 8.26855777E+00, 3.97605171E+01, 5.44279498E-02,-1.45211392E-01, 7.39959943E-02, 2.08183697E-01,-1.80695087E-02,-1.07690119E-02
  4.77000000E+02, 4.80000000E+01, 5.00000000E+00, 6.51385705E+00, 4.68406604E+01,-1.84100389E-01, 1.86658575E-02, 7.39959943E-02, 2.08183697E-01,-1.80695087E-02,-1.07690119E-02
  4.78000000E+02, 4.80000000E+01, 5.00000000E+00, 8.51942711E+00, 4.22855036E+01, 8.43169472E-02,-8.36414566E-02, 7.39959943E-02, 2.08183697E-01,-1.80695087E-02,-1.07690119E-02
  4.79000000E+02, 4.80000000E+01, 5.00000000E+00, 7.40680609E+00, 5.30491676E+01,-5.56328322E-02, 1.43133395E-01, 7.39959943E-02, 2.08183697E-01,-1.80695087E-02,-1.07690119E-02
  4.80000000E+02, 4.80000000E+01, 5.00000000E+00, 7.58420842E+00, 5.73607964E+01,-3.19639050E-02, 2.21275301E-01, 7.39959943E-02, 2.08183697E-01,-1.80695087E-02,-1.07690119E-02
  4.81000000E+02, 4.90000000E+01, 5.00000000E+00, 8.07984250E+00, 3.01744322E+01, 6.00293406E-02,-8.42293161E-02, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.82000000E+02, 4.90000000E+01, 5.00000000E+00, 7.80982477E+00, 3.13141512E+01, 2.60394885E-02,-4.71541574E-02, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.83000000E+02, 4.90000000E+01, 5.00000000E+00, 7.90914625E+00, 2.89484406E+01, 3.86768044E-02,-1.25707928E-01, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.84000000E+02, 4.90000000E+01, 5.00000000E+00, 7.16379737E+00, 3.47701601E+01,-6.03028387E-02, 5.75352843E-02, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.85000000E+02, 4.90000000E+01, 5.00000000E+00, 6.96943533E+00, 3.51420921E+01,-8.78088322E-02, 6.81753496E-02, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.86000000E+02, 4.90000000E+01, 5.00000000E+00, 8.04756669E+00, 3.28070427E+01, 5.60267326E-02,-5.81058054E-04, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.87000000E+02, 4.90000000E+01, 5.00000000E+00, 7.37623704E+00, 2.59977783E+01,-3.10794167E-02,-2.33213181E-01, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.88000000E+02, 4.90000000E+01, 5.00000000E+00, 7.97713975E+00, 3.67790338E+01, 4.72368813E-02, 1.13703681E-01, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.89000000E+02, 4.90000000E+01, 5.00000000E+00, 7.02808252E+00, 3.73239387E+01,-7.94291272E-02, 1.28410643E-01, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.90000000E+02, 4.90000000E+01, 5.00000000E+00, 7.97885727E+00, 3.57889320E+01, 4.74521634E-02, 8.64144158E-02, 4.53068817E-02,-1.28677816E-01,-1.80695087E-02,-1.07690119E-02
  4.91000000E+02, 5.00000000E+01, 5.00000000E+00, 6.07544823E+00, 3.11717204E+01,-1.57292226E-01,-1.93111102E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.92000000E+02, 5.00000000E+01, 5.00000000E+00, 7.22352937E+00, 3.38255587E+01, 1.57956720E-02, 6.23942947E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.93000000E+02, 5.00000000E+01, 5.00000000E+00, 7.32821137E+00, 3.00967196E+01, 3.01834773E-02,-5.44062165E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.94000000E+02, 5.00000000E+01, 5.00000000E+00, 7.27100182E+00, 3.26740253E+01, 2.23460894E-02, 2.77580306E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.95000000E+02, 5.00000000E+01, 5.00000000E+00, 7.99213843E+00, 3.10384355E+01, 1.16910367E-01,-2.35961063E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.96000000E+02, 5.00000000E+01, 5.00000000E+00, 7.09920243E+00, 3.15836624E+01,-1.56555041E-03,-6.18242441E-03,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.97000000E+02, 5.00000000E+01, 5.00000000E+00, 7.04149066E+00, 2.94254855E+01,-9.72810463E-03,-7.69612466E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.98000000E+02, 5.00000000E+01, 5.00000000E+00, 6.34945758E+00, 3.39925922E+01,-1.13178606E-01, 6.73202251E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  4.99000000E+02, 5.00000000E+01, 5.00000000E+00, 6.53285242E+00, 2.94626369E+01,-8.47043286E-02,-7.56994819E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  5.00000000E+02, 5.00000000E+01, 5.00000000E+00, 8.50061559E+00, 3.34152153E+01, 1.78590589E-01, 5.01889453E-02,-2.24881625E-02,-1.61079685E-01,-1.80695087E-02,-1.07690119E-02
  5.01000000E+02, 5.10000000E+01, 6.00000000E+00, 1.22832390E+01, 5.33632515E+01, 3.80784011E-02, 2.55650291E-02, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.02000000E+02, 5.10000000E+01, 6.00000000E+00, 1.20188943E+01, 4.93553456E+01, 1.63226899E-02,-5.25112246E-02, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.03000000E+02, 5.10000000E+01, 6.00000000E+00, 1.07701385E+01, 6.00725810E+01,-9.33798989E-02, 1.43996208E-01, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.04000000E+02, 5.10000000E+01, 6.00000000E+00, 1.24930450E+01, 5.24621363E+01, 5.50148402E-02, 8.53439000E-03, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.05000000E+02, 5.10000000E+01, 6.00000000E+00, 1.20542842E+01, 4.67908533E+01, 1.92628853E-02,-1.05869564E-01, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.06000000E+02, 5.10000000E+01, 6.00000000E+00, 1.09482236E+01, 5.72067164E+01,-7.69800365E-02, 9.51140053E-02, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.07000000E+02, 5.10000000E+01, 6.00000000E+00, 1.38865081E+01, 5.22370118E+01, 1.60760480E-01, 4.23397567E-03, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.08000000E+02, 5.10000000E+01, 6.00000000E+00, 1.24670490E+01, 4.74175282E+01, 5.29318353E-02,-9.25653519E-02, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.09000000E+02, 5.10000000E+01, 6.00000000E+00, 1.15090687E+01, 5.25404367E+01,-2.70219403E-02, 1.00257898E-02, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.10000000E+02, 5.10000000E+01, 6.00000000E+00, 1.12224174E+01, 5.46508273E+01,-5.22439160E-02, 4.94070461E-02, 4.09874299E-02, 5.25068008E-02, 4.27064154E-01, 2.68379410E-01
  5.11000000E+02, 5.20000000E+01, 6.00000000E+00, 9.76019206E+00, 4.85933504E+01,-1.56486570E-01, 3.82837061E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.12000000E+02, 5.20000000E+01, 6.00000000E+00, 1.23427767E+01, 5.15422249E+01, 7.82723596E-02, 9.71983813E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.13000000E+02, 5.20000000E+01, 6.00000000E+00, 1.16579521E+01, 4.67076397E+01, 2.11898832E-02,-1.29524943E-03, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.14000000E+02, 5.20000000E+01, 6.00000000E+00, 1.15502277E+01, 4.65094608E+01, 1.19065061E-02,-5.54724303E-03, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.15000000E+02, 5.20000000E+01, 6.00000000E+00, 1.28043662E+01, 4.50845606E+01, 1.14987571E-01,-3.66631419E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.16000000E+02, 5.20000000E+01, 6.00000000E+00, 1.22831147E+01, 4.98063943E+01, 7.34268859E-02, 6.29403839E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.17000000E+02, 5.20000000E+01, 6.00000000E+00, 1.20752075E+01, 4.45227283E+01, 5.63557342E-02,-4.92031853E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.18000000E+02, 5.20000000E+01, 6.00000000E+00, 1.12542097E+01, 4.44041586E+01,-1.40563921E-02,-5.18698646E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.19000000E+02, 5.20000000E+01, 6.00000000E+00, 1.13870632E+01, 4.67171508E+01,-2.32074626E-03,-1.09163921E-03, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.20000000E+02, 5.20000000E+01, 6.00000000E+00, 1.01844147E+01, 4.74505694E+01,-1.13940065E-01, 1.44855328E-02, 5.62882782E-03,-5.38475128E-02, 4.27064154E-01, 2.68379410E-01
  5.21000000E+02, 5.30000000E+01, 6.00000000E+00, 1.41904400E+01, 5.62437054E+01, 1.26449864E-01, 7.84736013E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.22000000E+02, 5.30000000E+01, 6.00000000E+00, 1.28997623E+01, 5.63553788E+01, 3.10902453E-02, 8.04571606E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.23000000E+02, 5.30000000E+01, 6.00000000E+00, 1.35103277E+01, 5.46381836E+01, 7.73357720E-02, 4.95124423E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.24000000E+02, 5.30000000E+01, 6.00000000E+00, 1.10242783E+01, 5.09257512E+01,-1.26018675E-01,-2.08518168E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.25000000E+02, 5.30000000E+01, 6.00000000E+00, 1.53724844E+01, 4.95109035E+01, 2.06460546E-01,-4.90276117E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.26000000E+02, 5.30000000E+01, 6.00000000E+00, 1.25867301E+01, 4.77060993E+01, 6.52445676E-03,-8.61612712E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.27000000E+02, 5.30000000E+01, 6.00000000E+00, 1.11948523E+01, 5.40779700E+01,-1.10664578E-01, 3.92063652E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.28000000E+02, 5.30000000E+01, 6.00000000E+00, 1.06056389E+01, 5.07258799E+01,-1.64732802E-01,-2.47842974E-02, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.29000000E+02, 5.30000000E+01, 6.00000000E+00, 1.20833474E+01, 5.24977053E+01,-3.42903829E-02, 9.54893190E-03, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.30000000E+02, 5.30000000E+01, 6.00000000E+00, 1.34825305E+01, 5.22771190E+01, 7.52761714E-02, 5.33825119E-03, 9.69488174E-02, 5.21700240E-02, 4.27064154E-01, 2.68379410E-01
  5.31000000E+02, 5.40000000E+01, 6.00000000E+00, 1.22744579E+01, 3.30479557E+01, 6.63682614E-02, 2.61747922E-03, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.32000000E+02, 5.40000000E+01, 6.00000000E+00, 1.10458904E+01, 3.51138999E+01,-3.90937978E-02, 6.32548302E-02, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.33000000E+02, 5.40000000E+01, 6.00000000E+00, 1.20629239E+01, 2.87821126E+01, 4.89843563E-02,-1.35588128E-01, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.34000000E+02, 5.40000000E+01, 6.00000000E+00, 1.07694430E+01, 3.60017628E+01,-6.44394740E-02, 8.82256737E-02, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.35000000E+02, 5.40000000E+01, 6.00000000E+00, 1.14162557E+01, 3.29430249E+01,-6.11397178E-03,-5.62681293E-04, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.36000000E+02, 5.40000000E+01, 6.00000000E+00, 1.01742787E+01, 3.51110184E+01,-1.21289404E-01, 6.31727640E-02, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.37000000E+02, 5.40000000E+01, 6.00000000E+00, 1.11778455E+01, 2.98152405E+01,-2.72185131E-02,-1.00322542E-01, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.38000000E+02, 5.40000000E+01, 6.00000000E+00, 1.07806488E+01, 3.28082538E+01,-6.33995021E-02,-4.66210643E-03, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.39000000E+02, 5.40000000E+01, 6.00000000E+00, 1.27079844E+01, 3.17347076E+01, 1.01078242E-01,-3.79312719E-02, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.40000000E+02, 5.40000000E+01, 6.00000000E+00, 1.32023314E+01, 3.53267016E+01, 1.39241184E-01, 6.92968652E-02, 1.19824283E-02,-4.03708274E-01, 4.27064154E-01, 2.68379410E-01
  5.41000000E+02, 5.50000000E+01, 6.00000000E+00, 1.08922884E+01, 5.53385168E+01,-8.69918657E-02,-4.02928254E-03, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.42000000E+02, 5.50000000E+01, 6.00000000E+00, 1.19330482E+01, 5.96597205E+01, 4.26478786E-03, 7.11586395E-02, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.43000000E+02, 5.50000000E+01, 6.00000000E+00, 1.41633484E+01, 5.24457884E+01, 1.75610612E-01,-5.77184202E-02, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.44000000E+02, 5.50000000E+01, 6.00000000E+00, 1.08540822E+01, 5.00414405E+01,-9.05056670E-02,-1.04646983E-01, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.45000000E+02, 5.50000000E+01, 6.00000000E+00, 1.07195460E+01, 5.84128106E+01,-1.02978118E-01, 5.00367717E-02, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.46000000E+02, 5.50000000E+01, 6.00000000E+00, 1.19290704E+01, 5.20923551E+01, 3.93139200E-03,-6.44802514E-02, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.47000000E+02, 5.50000000E+01, 6.00000000E+00, 1.24774088E+01, 5.57351635E+01, 4.88727894E-02, 3.11279414E-03, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.48000000E+02, 5.50000000E+01, 6.00000000E+00, 1.15001493E+01, 5.22428019E+01,-3.26869059E-02,-6.15963359E-02, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.49000000E+02, 5.50000000E+01, 6.00000000E+00, 1.20934421E+01, 6.66558032E+01, 1.76164072E-02, 1.82043658E-01, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.50000000E+02, 5.50000000E+01, 6.00000000E+00, 1.39027394E+01, 5.96433028E+01, 1.57038979E-01, 7.08834124E-02, 4.58771003E-02, 1.18447949E-01, 4.27064154E-01, 2.68379410E-01
  5.51000000E+02, 5.60000000E+01, 6.00000000E+00, 1.14095747E+01, 6.97483277E+01, 9.45833921E-02, 4.32797923E-02,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.52000000E+02, 5.60000000E+01, 6.00000000E+00, 1.00082015E+01, 6.98618184E+01,-3.64645866E-02, 4.49056155E-02,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.53000000E+02, 5.60000000E+01, 6.00000000E+00, 1.13766474E+01, 6.95825073E+01, 9.16932862E-02, 4.08995504E-02,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.54000000E+02, 5.60000000E+01, 6.00000000E+00, 9.95774658E+00, 6.43777444E+01,-4.15186971E-02,-3.68456631E-02,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.55000000E+02, 5.60000000E+01, 6.00000000E+00, 9.47752827E+00, 7.64921151E+01,-9.09459441E-02, 1.35574012E-01,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.56000000E+02, 5.60000000E+01, 6.00000000E+00, 1.00554389E+01, 6.65774809E+01,-3.17558213E-02,-3.24725653E-03,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.57000000E+02, 5.60000000E+01, 6.00000000E+00, 1.22772941E+01, 6.66323482E+01, 1.67882056E-01,-2.42348491E-03,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.58000000E+02, 5.60000000E+01, 6.00000000E+00, 1.01722705E+01, 6.77341967E+01,-2.02040597E-02, 1.39775209E-02,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.59000000E+02, 5.60000000E+01, 6.00000000E+00, 9.45752549E+00, 5.95855497E+01,-9.30587234E-02,-1.14200562E-01,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.60000000E+02, 5.60000000E+01, 6.00000000E+00, 1.09414865E+01, 6.59934888E+01, 5.26921685E-02,-1.20575709E-02,-8.93003245E-02, 3.02563148E-01, 4.27064154E-01, 2.68379410E-01
  5.61000000E+02, 5.70000000E+01, 6.00000000E+00, 1.03220464E+01, 5.55698974E+01,-6.53128012E-02, 1.36301579E-01,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.62000000E+02, 5.70000000E+01, 6.00000000E+00, 1.15553216E+01, 5.10374928E+01, 4.75512464E-02, 5.12204539E-02,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.63000000E+02, 5.70000000E+01, 6.00000000E+00, 1.12025214E+01, 4.00914199E+01, 1.65440507E-02,-1.90177717E-01,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.64000000E+02, 5.70000000E+01, 6.00000000E+00, 1.30078394E+01, 4.64293004E+01, 1.65957372E-01,-4.34093269E-02,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.65000000E+02, 5.70000000E+01, 6.00000000E+00, 1.18420734E+01, 4.81729803E+01, 7.20639037E-02,-6.54177262E-03,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.66000000E+02, 5.70000000E+01, 6.00000000E+00, 9.63561345E+00, 5.38038160E+01,-1.34128863E-01, 1.04004333E-01,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.67000000E+02, 5.70000000E+01, 6.00000000E+00, 1.14871191E+01, 5.16212005E+01, 4.16314973E-02, 6.25923898E-02,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.68000000E+02, 5.70000000E+01, 6.00000000E+00, 1.20822195E+01, 5.46401875E+01, 9.21400768E-02, 1.19429586E-01,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.69000000E+02, 5.70000000E+01, 6.00000000E+00, 1.04209019E+01, 4.54610476E+01,-5.57812466E-02,-6.44841995E-02,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.70000000E+02, 5.70000000E+01, 6.00000000E+00, 1.00071558E+01, 4.33349683E+01,-9.62944192E-02,-1.12380170E-01,-2.95749885E-02,-1.77104434E-02, 4.27064154E-01, 2.68379410E-01
  5.71000000E+02, 5.80000000E+01, 6.00000000E+00, 1.25284729E+01, 5.07240381E+01, 4.80641423E-02, 8.14583688E-02, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.72000000E+02, 5.80000000E+01, 6.00000000E+00, 1.35059517E+01, 5.32811543E+01, 1.23190705E-01, 1.30641137E-01, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.73000000E+02, 5.80000000E+01, 6.00000000E+00, 1.05399626E+01, 4.15691816E+01,-1.24765750E-01,-1.17582489E-01, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.74000000E+02, 5.80000000E+01, 6.00000000E+00, 1.12947367E+01, 5.02879617E+01,-5.56029046E-02, 7.28241646E-02, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.75000000E+02, 5.80000000E+01, 6.00000000E+00, 1.23899631E+01, 4.73849713E+01, 3.69469706E-02, 1.33635617E-02, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.76000000E+02, 5.80000000E+01, 6.00000000E+00, 1.19546967E+01, 4.67427247E+01, 1.18448707E-03,-2.82932473E-04, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.77000000E+02, 5.80000000E+01, 6.00000000E+00, 1.19469915E+01, 4.57241597E+01, 5.39738212E-04,-2.23147381E-02, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.78000000E+02, 5.80000000E+01, 6.00000000E+00, 1.34015319E+01, 4.14734842E+01, 1.15429274E-01,-1.19887266E-01, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.79000000E+02, 5.80000000E+01, 6.00000000E+00, 1.19439694E+01, 4.75363591E+01, 2.86747136E-04, 1.65533187E-02, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.80000000E+02, 5.80000000E+01, 6.00000000E+00, 1.10869032E+01, 4.75637425E+01,-7.41752231E-02, 1.71292038E-02, 5.07699272E-02,-5.41089504E-02, 4.27064154E-01, 2.68379410E-01
  5.81000000E+02, 5.90000000E+01, 6.00000000E+00, 1.10868635E+01, 4.34798506E+01,-9.75766767E-02,-1.93352186E-02, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.82000000E+02, 5.90000000E+01, 6.00000000E+00, 1.21727815E+01, 4.73489591E+01,-4.13517511E-03, 6.59119925E-02, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.83000000E+02, 5.90000000E+01, 6.00000000E+00, 1.25228407E+01, 3.98293893E+01, 2.42166164E-02,-1.07027780E-01, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.84000000E+02, 5.90000000E+01, 6.00000000E+00, 1.26411088E+01, 4.15264575E+01, 3.36164949E-02,-6.53020908E-02, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.85000000E+02, 5.90000000E+01, 6.00000000E+00, 1.49653464E+01, 4.40252824E+01, 2.02399674E-01,-6.86877614E-03, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.86000000E+02, 5.90000000E+01, 6.00000000E+00, 1.20966214E+01, 5.19070981E+01,-1.04114254E-02, 1.57822702E-01, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.87000000E+02, 5.90000000E+01, 6.00000000E+00, 1.30235949E+01, 4.27027661E+01, 6.34250892E-02,-3.73691467E-02, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.88000000E+02, 5.90000000E+01, 6.00000000E+00, 1.19911910E+01, 4.69701298E+01,-1.91653185E-02, 5.78790197E-02, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.89000000E+02, 5.90000000E+01, 6.00000000E+00, 1.05478930E+01, 5.09207461E+01,-1.47411485E-01, 1.38637582E-01, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.90000000E+02, 5.90000000E+01, 6.00000000E+00, 1.26743787E+01, 3.90381709E+01, 3.62449192E-02,-1.27092936E-01, 7.41677932E-02,-1.07417660E-01, 4.27064154E-01, 2.68379410E-01
  5.91000000E+02, 6.00000000E+01, 6.00000000E+00, 8.58996029E+00, 5.00699045E+01,-7.10886959E-02,-9.67353038E-02,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.92000000E+02, 6.00000000E+01, 6.00000000E+00, 9.00373662E+00, 5.39445249E+01,-2.40431382E-02,-2.21992219E-02,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.93000000E+02, 6.00000000E+01, 6.00000000E+00, 9.70942051E+00, 6.14275026E+01, 5.14137913E-02, 1.07702236E-01,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.94000000E+02, 6.00000000E+01, 6.00000000E+00, 1.07613348E+01, 5.51593417E+01, 1.54276793E-01, 7.06954527E-05,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.95000000E+02, 6.00000000E+01, 6.00000000E+00, 9.50062591E+00, 6.55047794E+01, 2.96748722E-02, 1.71967684E-01,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.96000000E+02, 6.00000000E+01, 6.00000000E+00, 9.54794438E+00, 5.57261718E+01, 3.46430737E-02, 1.02944838E-02,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.97000000E+02, 6.00000000E+01, 6.00000000E+00, 9.58114254E+00, 5.08389725E+01, 3.81140390E-02,-8.14921870E-02,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.98000000E+02, 6.00000000E+01, 6.00000000E+00, 8.20671183E+00, 5.47755353E+01,-1.16730474E-01,-6.91176561E-03,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  5.99000000E+02, 6.00000000E+01, 6.00000000E+00, 8.53277374E+00, 5.55843217E+01,-7.77683255E-02, 7.74575427E-03,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  6.00000000E+02, 6.00000000E+01, 6.00000000E+00, 9.64338791E+00, 5.40231371E+01, 4.45896804E-02,-2.07430032E-02,-2.07487011E-01, 1.11104919E-01, 4.27064154E-01, 2.68379410E-01
  6.01000000E+02, 6.10000000E+01, 7.00000000E+00, 1.07395294E+01, 3.59218218E+01, 1.33119572E-01, 4.60352610E-02, 1.95870020E-01, 2.83743246E-01, 4.28360155E-02,-3.79104641E-01
